Id;VillageId;DistrictId;CityId;Name;LastUpdate;TypeCode
1;1;1104;1;AHMET REMZİ YÜREĞİR;NULL;1
2;1;1104;1;AKKAPI;2022-09-03 13:48:10.4908555;1
3;1;1104;1;ALİDEDE;2022-09-03 13:54:05.4862060;1
4;1;1104;1;AYDINLAR;NULL;1
5;1;1104;1;BAHÇELİEVLER;2022-09-03 12:13:55.8682995;1
6;1;1104;1;BARBAROS;NULL;1
7;1;1104;1;BARIŞ;2022-09-03 14:39:30.2363245;1
8;37741;2033;1;BELEDİYE EVLERİ;NULL;1
9;1;1104;1;BEŞOCAK;2022-09-03 14:52:02.1833596;1
10;1;1104;1;BEY;2022-09-03 13:22:51.5324158;1
11;37741;2033;1;BEYAZEVLER;NULL;1
12;1;1104;1;CEMALPAŞA;NULL;1
13;1;1104;1;ÇINARLI;NULL;1
14;1;1104;1;DAĞLIOĞLU;2022-09-03 13:19:18.4162040;1
15;1;1104;1;DEMETEVLER;NULL;1
16;1;1104;1;DENİZLİ;NULL;1
17;1;1104;1;DÖŞEME;2022-09-03 14:36:20.7144010;1
18;1;1104;1;DUMLUPINAR;NULL;1
19;1;1104;1;EMEK;NULL;1
20;1;1104;1;FATİH;2022-09-03 14:51:47.3752725;1
21;1;1104;1;FEVZİPAŞA;NULL;1
22;1;1104;1;GAZİPAŞA;2022-09-03 11:24:10.3534082;1
23;1;1104;1;GÜLBAHÇESİ;NULL;1
24;1;1104;1;GÜLPINAR;NULL;1
25;1;1104;1;GÜRSELPAŞA;NULL;1
26;37741;2033;1;GÜZELYALI;NULL;1
27;1;1104;1;HANEDAN;NULL;1
28;1;1104;1;HAVUZLUBAHÇE;2022-09-03 15:50:46.2318210;1
29;1;1104;1;HURMALI;2022-09-03 10:49:25.0796562;1
30;37741;2033;1;HUZUREVLERİ;2022-09-03 14:51:54.1065029;1
31;1;1104;1;HÜRRİYET;NULL;1
32;1;1104;1;İSMETPAŞA;NULL;1
33;1;1104;1;İSTİKLAL;2022-09-03 14:37:47.2914381;1
34;1;1104;1;KARASOKU;NULL;1
35;1;1104;1;KAYALIBAĞ;2022-09-03 10:48:25.7990560;1
36;1;1104;1;KOCAVEZİR;NULL;1
37;1;1104;1;KURTULUŞ;2022-09-03 15:51:32.2173309;1
38;1;1104;1;KURUKÖPRÜ;2022-09-03 14:43:20.2340299;1
39;37741;2033;1;MAHFESIĞMAZ;NULL;1
40;1;1104;1;MESTANZADE;NULL;1
41;1;1104;1;MEYDAN;2022-09-03 16:02:47.6607784;1
42;1;1104;1;MIDIK;2022-09-03 13:26:36.3384075;1
43;1;1104;1;MİRZAÇELEBİ;NULL;1
44;1;1104;1;MİTHATPAŞA;NULL;1
45;1;1104;1;NAMIK KEMAL;NULL;1
46;1;1104;1;NARLICA;2022-09-03 14:38:53.6959737;1
47;1;1104;1;ONUR;2022-09-03 14:43:48.2040523;1
48;1;1104;1;OVA;NULL;1
49;1;1104;1;PINAR;NULL;1
50;1;1104;1;REŞATBEY;2022-09-03 15:20:41.7612141;1
51;1;1104;1;SAKARYA;NULL;1
52;1;1104;1;SARIYAKUP;NULL;1
53;1;1104;1;SUCUZADE;NULL;1
54;1;1104;1;SÜMER;NULL;1
55;1;1104;1;ŞAKİRPAŞA;NULL;1
56;1;1104;1;ŞEHİTDURAN;2022-09-03 14:42:47.1280108;1
57;1;1104;1;TEPEBAĞ;2022-09-03 14:58:03.0036104;1
58;37741;2033;1;TOROS;2022-09-03 13:37:26.5300922;1
59;1;1104;1;TÜRKOCAĞI;NULL;1
60;1;1104;1;UÇAK;2022-09-03 11:13:38.7054158;1
61;1;1104;1;ULUCAMİİ;2022-09-03 14:35:21.1275681;1
62;1;1104;1;YENİBARAJ;2022-09-03 15:19:19.0051849;1
63;1;1104;1;YENİBEY;2022-09-03 14:36:54.9986757;1
64;1;1104;1;TELLİDERE;NULL;1
65;1;1104;1;YEŞİLEVLER;2022-09-03 13:25:08.9424270;1
66;1;1104;1;YEŞİLOBA;2022-09-03 11:55:24.2859030;1
67;1;1104;1;YEŞİLYURT;NULL;1
68;1;1104;1;YEŞİLYUVA;NULL;1
69;37741;2033;1;YURT;2022-09-03 15:20:55.3678324;1
70;37741;2033;1;YÜZÜNCÜYIL;NULL;1
71;1;1104;1;ZİYAPAŞA;NULL;1
72;1;1104;1;2000 EVLER;NULL;1
73;1;1104;1;BÜYÜKÇILDIRIM;NULL;1
74;1;1104;1;BÜYÜKDİKİLİ;NULL;1
75;1;1104;1;CAMUZCU;NULL;1
80;1;1104;1;GÖKÇELER;2022-09-03 15:45:41.6395150;1
81;1;1104;1;GÖLBAŞI;NULL;1
82;1;1104;1;KARAKUYU;NULL;1
83;37741;2033;1;KARSLILAR;NULL;1
86;1;1104;1;KOYUNCU;NULL;1
88;37741;2033;1;KURTTEPE;NULL;1
89;1;1104;1;KUYUMCULAR;NULL;1
90;1;1104;1;KÜÇÜKÇILDIRIM;2022-09-03 11:13:54.3681717;1
93;1;1104;1;SARIHAMZALI;2022-09-03 11:13:50.5057437;1
94;1;1104;1;SARIHUĞLAR;NULL;1
95;37741;2033;1;ŞAMBAYADI;2022-09-03 15:17:50.5715537;1
96;1;1104;1;YALMANLI;NULL;1
97;1;1104;1;YENİDAM;2022-09-03 11:07:57.1851600;1
98;1;1104;1;YOLGEÇEN;2022-09-03 12:11:35.1198946;1
99;1;1104;1;ZEYTİNLİ;2022-09-03 14:41:53.8879926;1
100;1;1104;1;BAHÇEŞEHİR;NULL;1
101;1;1104;1;"YENİ ";2022-09-03 13:24:38.8600532;1
102;37741;2033;1;ESENTEPE;2022-09-03 12:43:16.9364095;1
103;1;1104;1;HADIRLI;NULL;1
104;1;1104;1;KARAYUSUFLU;2022-09-03 13:00:11.7117969;1
105;1;1104;1;SERİNEVLER;2022-09-03 13:58:24.9982395;1
106;1;1104;1;KAYIŞLI;NULL;1
107;1;1104;1;SALMANBEYLİ;2022-09-03 16:04:51.1027660;1
108;1;1104;1;DERVİŞLER;NULL;1
109;1;1104;1;ÇAPUTÇU;2022-09-03 13:00:38.3463254;1
110;1;1104;1;KÖYLÜOĞLU;NULL;1
111;1;1104;1;DÖRTAĞAÇ;NULL;1
112;1;1104;1;MÜRSELOĞLU;2022-09-03 13:38:30.7095926;1
113;1;1104;1;KOZA;2022-09-03 10:53:28.6818172;1
114;1;1104;1;KÜÇÜKDİKİLİ;2022-09-03 14:08:40.4994517;1
115;1;1104;1;KAVAKLI;NULL;1
116;1;1104;1;MEKAN;NULL;1
117;1;1104;1;SÖĞÜTLÜ;NULL;1
118;6;1748;1;AKDENİZ;NULL;1
119;6;1748;1;AKINCILAR;NULL;1
120;6;1748;1;ANADOLU;2022-09-03 11:44:35.6744471;1
121;6;1748;1;BAHÇELİEVLER;NULL;1
122;6;1748;1;BAŞAK;NULL;1
123;6;1748;1;ÇAMLIBEL;2022-09-03 13:56:01.5848445;1
124;6;1748;1;DERVİŞLER;2022-09-03 15:54:11.4080027;1
125;6;1748;1;GÜNEŞLİ;2022-09-03 14:52:54.5649916;1
126;6;1748;1;HAYDAROĞLU;NULL;1
127;6;1748;1;KARACAOĞLAN;2022-09-03 14:53:09.8370840;1
128;6;1748;1;KAZIM KARABEKİR;NULL;1
129;6;1748;1;KIŞLA;2022-09-03 11:39:01.8971894;1
130;6;1748;1;KİREMİTHANE;2022-09-03 15:51:57.7759461;1
131;6;1748;1;KÖPRÜLÜ;NULL;1
132;6;1748;1;LEVENT;2022-09-03 13:35:43.7822074;1
133;6;1748;1;ÖZGÜR;2022-09-03 15:45:56.2146783;1
134;6;1748;1;P.T.T;2022-09-03 15:25:47.2630928;1
135;37740;2032;1;REMZİ OĞUZ ARIK;NULL;1
136;6;1748;1;SELAHATTİN EYYUBİ;2022-09-03 13:50:13.7806063;1
137;6;1748;1;SERİNEVLER;2022-09-03 11:35:55.3684893;1
138;6;1748;1;SEYHAN;2022-09-03 15:47:11.2973992;1
139;6;1748;1;SİNANPAŞA;2022-09-03 15:59:10.6141111;1
140;6;1748;1;ŞEHİT ERKUT AKBAY;2022-09-03 11:41:10.9246035;1
141;6;1748;1;TAHSİLLİ;2022-09-03 15:22:18.4600409;1
142;6;1748;1;ULUBATLI HASAN;2022-09-03 10:53:22.8217748;1
143;6;1748;1;YAMAÇLI;NULL;1
144;6;1748;1;YAVUZLAR;NULL;1
145;6;1748;1;19 MAYIS;NULL;1
146;37740;2032;1;ÇINARLI;2022-09-03 12:18:03.8876594;1
147;6;1748;1;MUTLU;NULL;1
148;6;1748;1;DEDE KORKUT;NULL;1
149;6;1748;1;CUMHURİYET;2022-09-03 13:56:34.0016256;1
150;6;1748;1;YUNUS EMRE;2022-09-03 12:33:28.3582129;1
151;6;1748;1;YEŞİL BAĞLAR;NULL;1
152;6;1748;1;KOZA;NULL;1
153;6;1748;1;GÜZELEVLER;NULL;1
154;6;1748;1;YENİDOĞAN;NULL;1
155;6;1748;1;ATAKENT;NULL;1
156;6;1748;1;SARIÇAM;2022-09-03 11:20:53.0399126;1
157;6;1748;1;DADALOĞLU;NULL;1
158;37740;2032;1;MEHMET AKİF ERSOY;2022-09-03 14:51:58.1649249;1
159;37740;2032;1;YILDIRIM BEYAZIT;NULL;1
160;37740;2032;1;BAYRAM HACILI;2022-09-03 14:39:28.1204725;1
161;37740;2032;1;AYVALI;NULL;1
162;37740;2032;1;İSTİKLAL;2022-09-03 14:39:13.1450926;1
163;37740;2032;1;BURUK CUMHURİYET;2022-09-03 12:47:29.2232304;1
164;6;1748;1;GÜZEL CUMHURİYET;NULL;1
165;37740;2032;1;HÜRRİYET;NULL;1
166;37740;2032;1;KEMALPAŞA;NULL;1
167;37740;2032;1;YENİ;2022-09-03 15:57:58.8053496;1
168;37740;2032;1;ESENTEPE;2022-09-03 14:54:48.1434032;1
169;37740;2032;1;ORHANGAZİ;NULL;1
170;37740;2032;1;SOFUDEDE;NULL;1
171;37740;2032;1;ŞAHİNTEPE;2022-09-03 11:07:56.1190070;1
172;37740;2032;1;YEŞİLTEPE;2022-09-03 12:55:44.2358847;1
173;37740;2032;1;YAVUZ SULTAN SELİM;NULL;1
174;37740;2032;1;BEYCELİ;NULL;1
175;37740;2032;1;GÜLTEPE;2022-09-03 12:22:27.7933328;1
176;6;1748;1;DOĞANKENT BAHÇELİEVLER;NULL;1
177;6;1748;1;DOĞANKENT CUMHURİYET;2022-09-03 13:40:29.9085727;1
178;6;1748;1;GAZİPAŞA;NULL;1
179;6;1748;1;DOĞANKENT KIŞLA;NULL;1
180;6;1748;1;PEKMEZLİ;NULL;1
181;6;1748;1;AĞZIBÜYÜK;2022-09-03 11:40:08.4588073;1
182;6;1748;1;DANIŞMENT;NULL;1
183;6;1748;1;DENİZKUYUSU;NULL;1
184;6;1748;1;SAĞDIÇLI;NULL;1
185;6;1748;1;ŞEYHMURAT;2022-09-03 11:01:18.6966962;1
187;6;1748;1;TAŞÇI;2022-09-03 14:58:01.6558832;1
188;6;1748;1;HAVUTLU;2022-09-03 13:04:58.1019401;1
189;6;1748;1;AYDINCIK;NULL;1
190;6;1748;1;KAYARLI;NULL;1
191;6;1748;1;YUKARIÇİÇEKLİ;NULL;1
192;6;1748;1;"ALİHOCALI ";NULL;1
193;6;1748;1;KÖKLÜCE;NULL;1
194;6;1748;1;ATATÜRK;NULL;1
195;6;1748;1;SOLAKLI CUMHURİYET;2022-09-03 12:51:55.3896471;1
196;6;1748;1;SOLAKLI HÜRRİYET;2022-09-03 12:19:15.0307942;1
197;6;1748;1;SAZAK;2022-09-03 11:48:53.4826021;1
198;6;1748;1;ŞAHİNAĞA;2022-09-03 15:17:16.6465610;1
199;6;1748;1;PAŞAKÖY;NULL;1
200;6;1748;1;YALNIZCA;2022-09-03 10:57:13.2067320;1
201;6;1748;1;AKDAM;2022-09-03 13:48:22.0289527;1
202;6;1748;1;EĞRİAĞAÇ;2022-09-03 14:04:30.1413850;1
203;6;1748;1;ZAĞARLI;2022-09-03 10:38:11.4771582;1
204;6;1748;1;KAMIŞLI;2022-09-03 10:58:38.7164789;1
205;6;1748;1;GÖKÇELİ;NULL;1
206;6;1748;1;YENİCE;2022-09-03 15:55:44.5258179;1
207;6;1748;1;BEYKÖY;2022-09-03 14:35:38.8271146;1
208;6;1748;1;ÇAĞIRKANLI;NULL;1
209;6;1748;1;KÖPRÜGÖZÜ;NULL;1
210;6;1748;1;YUNUSOĞLU CUMHURİYET;NULL;1
211;6;1748;1;YUNUSOĞLU HÜRRİYET;2022-09-03 11:11:51.9746890;1
212;6;1748;1;SAKIZLI;NULL;1
213;6;1748;1;HACIALİ;2022-09-03 16:00:14.7094082;1
214;6;1748;1;CİNE;2022-09-03 11:45:28.5413748;1
215;6;1748;1;YENİKÖY;2022-09-03 11:57:57.8793014;1
216;6;1748;1;GÜMÜŞYAZI;NULL;1
217;6;1748;1;KADIKÖY;NULL;1
218;6;1748;1;YERDELEN;NULL;1
219;6;1748;1;IRMAKBAŞI;NULL;1
220;6;1748;1;CIRIK;2022-09-03 12:33:34.9960501;1
221;6;1748;1;KARAAHMETLİ;NULL;1
222;6;1748;1;ESKİ MİSİS;NULL;1
223;6;1748;1;YAKAPINAR;2022-09-03 15:21:17.8573075;1
225;6;1748;1;ABDİOĞLU CUMHURİYET;2022-09-03 13:24:06.9656501;1
226;6;1748;1;ÖZLER;NULL;1
227;6;1748;1;BÜYÜKKAPILI;NULL;1
228;6;1748;1;HEREKLİ;2022-09-03 15:50:01.5766892;1
229;6;1748;1;ÇOTLU;NULL;1
230;6;1748;1;DÜZCE;2022-09-03 14:53:59.2704969;1
231;6;1748;1;ESENLER;2022-09-03 15:51:04.0590333;1
232;6;1748;1;KÜTÜKLÜ;NULL;1
233;6;1748;1;YAHŞİLER;NULL;1
234;37740;2032;1;KÜÇÜKBAKLALI;NULL;1
235;37740;2032;1;BÜYÜK BAKLALI;2022-09-03 11:10:22.9890431;1
237;6;1748;1;HAVRANİYE;NULL;1
238;6;1748;1;GEÇİTLİ CUMHURİYET;2022-09-03 11:27:14.6628750;1
239;37740;2032;1;GÖZTEPE;NULL;1
240;37740;2032;1;MÜMİNLİ;2022-09-03 13:21:37.6244264;1
241;37740;2032;1;YÜREKLİ;2022-09-03 15:49:04.3085416;1
242;37740;2032;1;DAĞCI;NULL;1
243;6;1748;1;DEDEPINARI;2022-09-03 16:03:32.1624710;1
244;6;1748;1;CAMİLİ;2022-09-03 11:46:38.1465107;1
245;37740;2032;1;SULUCA;2022-09-03 11:38:48.9705228;1
246;37740;2032;1;ACIDERE;NULL;1
247;37740;2032;1;ACIDEREOSB;NULL;1
248;65;1757;1;AKPINAR;NULL;1
249;65;1757;1;BAŞPINAR;NULL;1
250;65;1757;1;MANSURLU;NULL;1
251;65;1757;1;SİNANPAŞA;NULL;1
255;93;1219;1;ADATEPE;2022-09-03 14:52:56.4402248;1
256;93;1219;1;AYDEMİROĞLU;2022-09-03 15:17:51.1741264;1
257;93;1219;1;BELEDİYE EVLERİ;NULL;1
258;93;1219;1;BÜYÜKKIRIM;NULL;1
259;93;1219;1;BOTA;NULL;1
260;93;1219;1;BURHANİYE;NULL;1
261;93;1219;1;CİVANTAYAK;NULL;1
262;93;1219;1;CUMHURİYET;2022-09-03 13:42:50.2520791;1
263;93;1219;1;EMEK;NULL;1
264;93;1219;1;ESENTEPE;NULL;1
265;93;1219;1;FATİH SULTAN MEHMET;NULL;1
266;93;1219;1;GAZİ OSMAN PAŞA;NULL;1
267;93;1219;1;ŞEHİT HACI İBRAHİM;2022-09-03 14:56:23.3272945;1
268;93;1219;1;HÜRRİYET;2022-09-03 12:36:47.8089067;1
269;93;1219;1;İNÖNÜ;2022-09-03 11:22:58.0576369;1
270;93;1219;1;İSTİKLAL;2022-09-03 16:03:37.8745654;1
271;93;1219;1;ZÜBEYDE HANIM;NULL;1
272;93;1219;1;KELEMETİ;NULL;1
273;93;1219;1;KÜÇÜKKIRIM;2022-09-03 14:38:20.0925829;1
274;93;1219;1;KONAKOĞLU;2022-09-03 16:03:08.9639877;1
275;93;1219;1;KORUKLU;NULL;1
276;93;1219;1;MİTHAT PAŞA;2022-09-03 14:00:27.8157650;1
277;93;1219;1;MODERNEVLER;2022-09-03 12:01:59.9036445;1
278;93;1219;1;MURADİYE;2022-09-03 14:42:00.1174360;1
279;93;1219;1;NAMIK KEMAL;NULL;1
280;93;1219;1;SARISAKAL;NULL;1
281;93;1219;1;ŞAHİN ÖZBİLEN;NULL;1
282;93;1219;1;ATATÜRK;2022-09-03 11:31:59.1794496;1
283;93;1219;1;ULUS;NULL;1
284;93;1219;1;YARSUAT;NULL;1
285;93;1219;1;ALTIOCAK;NULL;1
319;175;1329;1;BELENKÖY;2022-09-03 11:55:14.4476311;1
320;175;1329;1;GÖKÇELİ;NULL;1
321;175;1329;1;KARACAUŞAĞI;2022-09-03 15:48:35.5005185;1
322;175;1329;1;KAZANCI;NULL;1
323;175;1329;1;YEŞİL DÜŞMÜŞ;2022-09-03 14:59:15.7972313;1
324;175;1329;1;SÜLEMİŞLİ;2022-09-03 14:50:49.8156723;1
325;175;1329;1;KEKLİKÇİ;2022-09-03 11:47:43.3988359;1
326;175;1329;1;KARACAOĞLAN;NULL;1
327;175;1329;1;İSLAM;NULL;1
328;215;1806;1;ADALET;NULL;1
329;215;1806;1;CUMHURİYET;NULL;1
330;215;1806;1;HÜRRİYET;2022-09-03 12:20:53.4583976;1
331;215;1806;1;MENTEŞ;2022-09-03 11:59:29.8404904;1
332;215;1806;1;TUNA;2022-09-03 14:35:45.9112120;1
333;215;1806;1;SAYGEÇİT;NULL;1
334;235;1437;1;KOCAVELİLER;2022-09-03 11:06:51.3324603;1
335;235;1437;1;KARAPINAR;NULL;1
336;235;1437;1;SELAMPINAR;NULL;1
337;235;1437;1;ÇECELİ;2022-09-03 14:06:12.9068790;1
338;235;1437;1;AKTAŞ;2022-09-03 15:52:13.7290504;1
339;235;1437;1;SAYPINAR;2022-09-03 11:57:30.1488396;1
340;235;1437;1;GÜVENÇ;2022-09-03 14:37:57.2482447;1
341;235;1437;1;BAŞKIF;NULL;1
342;235;1437;1;KAPIKAYA;NULL;1
344;37741;2033;1;SALBAŞ ESENTEPE;NULL;1
345;37741;2033;1;KOCATEPE;NULL;1
346;37741;2033;1;YENİ;2022-09-03 12:26:00.3947837;1
347;37741;2033;1;GÖKKUYU;2022-09-03 14:15:52.4733107;1
348;235;1437;1;ÇATALAN;NULL;1
349;235;1437;1;SARIMEHMETLİ;NULL;1
350;298;1443;1;KARŞIYAKA;NULL;1
351;298;1443;1;KEMALİYE;2022-09-03 10:53:40.2051948;1
352;298;1443;1;ORTA;NULL;1
353;298;1443;1;YENİ;2022-09-03 15:47:06.5422428;1
357;338;1486;1;ARSLANPAŞA;NULL;1
358;338;1486;1;CUMHURİYET;NULL;1
359;338;1486;1;HACIUŞAĞI;NULL;1
360;338;1486;1;MAHMUTLU;2022-09-03 13:52:50.0163615;1
361;338;1486;1;ŞEVKİYE;NULL;1
362;338;1486;1;TAŞ;2022-09-03 10:57:15.9771075;1
363;338;1486;1;TUFANPAŞA;NULL;1
366;338;1486;1;YARIMOĞLU;NULL;1
375;427;1580;1;CUMHURİYET;2022-09-03 15:21:20.2410245;1
376;427;1580;1;İSTİKLAL;NULL;1
377;427;1580;1;KURTULUŞ;NULL;1
378;427;1580;1;ZAFER;NULL;1
385;445;1588;1;FATİH;NULL;1
386;445;1588;1;İSLAM;NULL;1
387;445;1588;1;YEŞİLBAĞLAR;2022-09-03 15:20:26.8318532;1
388;472;1687;1;CUMHURİYET;NULL;1
389;472;1687;1;İSTİKLAL;NULL;1
390;472;1687;1;YENİCAMİ;NULL;1
393;503;1734;1;AKDENİZ;2022-09-03 14:35:48.2535116;1
394;503;1734;1;AKYUVA;NULL;1
395;503;1734;1;AYAS;2022-09-03 12:00:48.4456022;1
396;503;1734;1;DEVRİŞİYE;NULL;1
397;503;1734;1;KEMALPAŞA;NULL;1
398;503;1734;1;ÖREN;2022-09-03 14:57:17.1814340;1
411;522;1105;2;ALİTAŞI;2022-09-03 12:47:04.3333405;1
412;522;1105;2;ALTINŞEHİR;2022-09-03 15:26:09.0120553;1
413;522;1105;2;BAHÇECİK;NULL;1
414;522;1105;2;BAHÇELİEVLER;2022-09-03 13:20:58.0634125;1
415;522;1105;2;BARBAROS HAYRETTİN;NULL;1
416;522;1105;2;CUMHURİYET;NULL;1
417;522;1105;2;ESKİSARAY;2022-09-03 12:08:07.1359725;1
418;522;1105;2;FATİH;2022-09-03 12:32:29.3767348;1
419;522;1105;2;HOCAÖMER;NULL;1
420;522;1105;2;İMAMAĞA;NULL;1
421;522;1105;2;KAPCAMİ;2022-09-03 13:45:34.5292222;1
422;522;1105;2;KARAPINAR;2022-09-03 13:12:12.5094957;1
423;522;1105;2;KAYALIK;NULL;1
424;522;1105;2;MALAZGİRT;NULL;1
425;522;1105;2;MARA;2022-09-03 13:02:49.1171646;1
426;522;1105;2;MEHMET AKİF;2022-09-03 14:41:21.0611283;1
427;522;1105;2;MİMAR SİNAN;NULL;1
428;522;1105;2;MUSALLA;2022-09-03 14:04:30.5454898;1
429;522;1105;2;ÖRENLİ;2022-09-03 13:31:19.0870629;1
430;522;1105;2;TÜRKİYE PETROLLERİ;NULL;1
431;522;1105;2;SIRATUT;2022-09-03 13:26:17.4851455;1
432;522;1105;2;SİTELER;2022-09-03 14:59:34.1766697;1
433;522;1105;2;SÜMEREVLER;2022-09-03 11:43:47.0235672;1
434;522;1105;2;TURGUT REİS;NULL;1
435;522;1105;2;ULUCAMİ;NULL;1
436;522;1105;2;VARLIK;2022-09-03 15:58:02.4219254;1
437;522;1105;2;YAVUZ SELİM;NULL;1
438;522;1105;2;YENİ;NULL;1
439;522;1105;2;YENİ SANAYİ;NULL;1
440;522;1105;2;YENİPINAR;NULL;1
441;522;1105;2;YEŞİLYURT;NULL;1
442;522;1105;2;YUNUS EMRE;2022-09-03 15:24:39.7970507;1
443;522;1105;2;ESENTEPE;2022-09-03 14:39:45.3526422;1
444;522;1105;2;PETROLOSB;2022-09-03 15:19:59.6654159;1
446;545;1105;2;ATATÜRK;2022-09-03 13:58:48.3832139;4
447;545;1105;2;İNÖNÜ;NULL;4
449;545;1105;2;TEPEBAŞI;2022-09-03 12:03:56.3558860;4
450;573;1105;2;ÇATDERESİ;NULL;1
451;573;1105;2;ÇİMENKE;NULL;1
452;573;1105;2;İNCEKOZ;2022-09-03 15:17:30.4845263;1
453;573;1105;2;KARAÇALI;2022-09-03 13:00:25.1271126;1
454;573;1105;2;MERKEZ;NULL;1
455;573;1105;2;ZİVAR;NULL;1
456;596;1105;2;ÜRGÜÇ;NULL;4
457;596;1105;2;ATATÜRK;2022-09-03 12:29:00.6418110;4
458;596;1105;2;CUMHURİYET;2022-09-03 15:48:06.3890315;4
459;596;1105;2;VALİ HALİL IŞIK;2022-09-03 14:06:38.1512504;4
460;596;1105;2;BALABAN;NULL;4
461;596;1105;2;"BÜYÜK BOYALI ";2022-09-03 12:33:15.9463237;4
462;639;1105;2;CUMHURİYET;2022-09-03 10:58:07.2929949;1
463;639;1105;2;ESENCE;2022-09-03 11:02:28.3303255;1
464;639;1105;2;HASANKAN;2022-09-03 11:18:19.2540653;1
465;639;1105;2;HÜRRİYET;2022-09-03 11:33:06.2009747;1
466;639;1105;2;SERİNTEPE;2022-09-03 12:58:17.5086065;1
467;639;1105;2;YAKACIK;2022-09-03 15:56:08.9530536;1
468;639;1105;2;YEŞİLYURT;NULL;1
469;639;1105;2;BAHÇELİEVLER;NULL;1
470;648;1182;2;AŞAĞISARHAN;NULL;1
471;648;1182;2;CİRİT MEYDANI;2022-09-03 13:49:15.3076918;1
472;648;1182;2;ÇAT;NULL;1
473;648;1182;2;DUMLUPINAR;NULL;1
474;648;1182;2;ERDEMOĞLU;2022-09-03 14:48:48.7756197;1
475;648;1182;2;KAYMAKAM HASAN TÜTÜN;2022-09-03 13:35:11.5530647;1
476;648;1182;2;KORUPINAR;NULL;1
477;648;1182;2;PINARBAŞI;2022-09-03 15:22:00.3525041;1
478;648;1182;2;YENİ BESNİ;2022-09-03 11:25:48.2473297;1
479;648;1182;2;YUKARI SARHAN;2022-09-03 12:33:31.8696600;1
480;648;1182;2;PINARBAŞIOSB;NULL;1
481;658;1182;2;ATATÜRK;NULL;4
482;658;1182;2;İNÖNÜ;2022-09-03 10:47:32.1838707;4
483;668;1182;2;CUMHURİYET;2022-09-03 11:19:17.2030861;4
484;668;1182;2;FATİH;2022-09-03 14:41:16.2648179;4
486;671;1182;2;ATATÜRK;NULL;4
487;671;1182;2;CUMHURRİYET;2022-09-03 15:45:30.1908030;4
488;671;1182;2;İNÖNÜ;2022-09-03 12:44:06.1738972;4
489;674;1182;2;ABIMISTIK;NULL;1
490;674;1182;2;BOYBEYPINARI;2022-09-03 11:59:15.6260842;1
491;674;1182;2;KÖPRÜBAŞI;2022-09-03 14:35:02.6930677;1
492;674;1182;2;LEVZİN;2022-09-03 12:42:46.1556177;1
493;674;1182;2;YEŞİLOVA;NULL;1
494;683;1182;2;ATATÜRK;2022-09-03 10:47:00.9295329;1
495;683;1182;2;ÇAKMAK;NULL;1
496;683;1182;2;FATİH;NULL;1
497;683;1182;2;İNCE;2022-09-03 15:52:01.6405010;1
498;685;1182;2;CUMHURİYET;NULL;1
499;685;1182;2;HÜRRİYET;2022-09-03 12:04:37.5370181;1
500;685;1182;2;TETİRLİ;NULL;1
501;708;1182;2;ADALET;2022-09-03 10:59:41.8076304;1
502;708;1182;2;CUMHURİYET;2022-09-03 14:41:21.5255106;1
503;708;1182;2;HÜRRİYET;NULL;1
504;713;1182;2;BAYAT;NULL;1
505;713;1182;2;CUMHURİYET;2022-09-03 10:47:46.1288478;1
506;713;1182;2;FATİH;NULL;1
507;713;1182;2;MENDERES;NULL;1
508;713;1182;2;YENİ;NULL;1
509;720;1246;2;BAŞPINAR;2022-09-03 11:06:08.2917679;1
510;720;1246;2;CAMİ;NULL;1
511;720;1246;2;YUNUS EMRE;2022-09-03 14:10:24.2420437;1
512;720;1246;2;MAHMUT NEDİM ÖKMEN;NULL;1
513;720;1246;2;MERKEZ;NULL;1
514;720;1246;2;ZAFER;2022-09-03 13:35:59.1854461;1
515;720;1246;2;BAHÇELİ EVLER;2022-09-03 15:56:01.7273874;1
516;720;1246;2;CUMHURİYET;2022-09-03 13:00:13.5895701;1
517;720;1246;2;FATİH;NULL;1
518;733;1246;2;AKTAŞ;NULL;1
519;733;1246;2;BALIKBURUN;2022-09-03 12:17:10.2330826;1
520;733;1246;2;CAMİ;2022-09-03 15:26:22.1050275;1
521;733;1246;2;ÇAMLIYAYLA;NULL;1
522;733;1246;2;HACILAR;2022-09-03 13:37:27.6700782;1
523;733;1246;2;İNÖNÜ;NULL;1
524;733;1246;2;KAYA;NULL;1
525;733;1246;2;KURUDERE;2022-09-03 14:39:46.9004889;1
526;740;1347;2;FATİH;NULL;1
527;740;1347;2;KELEŞAN;NULL;1
528;740;1347;2;MERKEZ;2022-09-03 14:00:21.1070592;1
529;740;1347;2;YENİ;NULL;1
530;786;1354;2;ASFALT;2022-09-03 15:46:59.0260956;1
531;786;1354;2;CUMHURİYET;2022-09-03 11:10:17.1239256;1
532;786;1354;2;FATİH;NULL;1
533;786;1354;2;HÜRRİYET;NULL;1
534;786;1354;2;KURUGEÇİT;NULL;1
535;786;1354;2;MİMAR SİNAN;2022-09-03 13:47:26.9670153;1
536;786;1354;2;YAVUZ SELİM;NULL;1
537;786;1354;2;YENİ;2022-09-03 11:50:40.9401714;1
538;791;1354;2;ASFALT;NULL;1
539;791;1354;2;CUMHURİYET;NULL;1
540;804;1354;2;CUMHURİYET;2022-09-03 11:16:38.1757496;1
