Id;CityId;Name;LastUpdate
1595;54;SAPANCA;2022-09-03 08:09:49.7408516
1596;59;SARAY;2022-09-03 08:11:29.4446603
1597;20;SARAYKÖY;2022-09-03 08:09:41.2937524
1598;42;SARAYÖNÜ;2022-09-03 08:10:49.6114523
1599;26;SARICAKAYA;2022-09-03 08:10:50.1053404
1600;45;SARIGÖL;2022-09-03 08:10:51.4114456
1601;36;SARIKAMIŞ;2022-09-03 08:09:25.2748389
1602;66;SARIKAYA;2022-09-03 08:12:30.2573341
1603;38;SARIOĞLAN;2022-09-03 08:12:51.3717569
1604;34;SARIYER;2022-09-03 08:12:16.0243034
1605;38;SARIZ;2022-09-03 08:09:17.9390747
1606;45;SARUHANLI;2022-09-03 08:09:20.1366434
1607;72;SASON;2022-09-03 08:09:15.0120355
1608;10;SAVAŞTEPE;2022-09-03 08:12:15.3331719
1609;47;SAVUR;2022-09-03 08:09:59.1944782
1610;14;SEBEN;2022-09-03 08:11:20.6275166
1611;35;SEFERİHİSAR;2022-09-03 08:10:08.4279876
1612;35;SELÇUK;2022-09-03 08:13:00.2261260
1613;45;SELENDİ;2022-09-03 08:09:19.0089009
1614;36;SELİM;2022-09-03 08:10:37.0412727
1615;32;SENİRKENT;2022-09-03 08:10:23.2483352
1616;7;SERİK;2022-09-03 08:12:05.9860854
1617;42;SEYDİŞEHİR;2022-09-03 08:11:24.5021104
1618;26;SEYİTGAZİ;2022-09-03 08:11:27.0003240
1619;10;SINDIRGI;2022-09-03 08:09:57.9339933
1620;56;MERKEZ;2022-09-03 08:09:47.5169291
1621;33;SİLİFKE;2022-09-03 08:11:31.0565192
1622;34;SİLİVRİ;2022-09-03 08:13:13.4077140
1623;73;SİLOPİ;2022-09-03 08:10:52.0496793
1624;21;SİLVAN;2022-09-03 08:11:32.1939054
1625;43;SİMAV;2022-09-03 08:09:18.7699047
1626;3;SİNANPAŞA;2022-09-03 08:12:45.3706792
1627;57;MERKEZ;2022-09-03 08:09:23.3125914
1628;58;MERKEZ;2022-09-03 08:12:11.0115759
1629;64;SİVASLI;2022-09-03 08:13:16.6977656
1630;63;SİVEREK;2022-09-03 08:12:39.2001669
1631;23;SİVRİCE;2022-09-03 08:09:14.6855003
1632;26;SİVRİHİSAR;2022-09-03 08:12:46.6949009
1633;12;SOLHAN;2022-09-03 08:12:51.9729691
1634;45;SOMA;2022-09-03 08:09:31.5337096
1635;66;SORGUN;2022-09-03 08:11:03.1020358
1636;11;SÖĞÜT;2022-09-03 08:13:02.3268683
1637;9;SÖKE;2022-09-03 08:11:53.2570343
1638;71;SULAKYURT;2022-09-03 08:11:00.5179369
1639;3;SULTANDAĞI;2022-09-03 08:11:37.1213047
1640;9;SULTANHİSAR;2022-09-03 08:11:34.2451716
1641;5;SULUOVA;2022-09-03 08:09:25.5846474
1642;19;SUNGURLU;2022-09-03 08:11:27.2418554
1643;63;SURUÇ;2022-09-03 08:10:31.3184222
1644;10;SUSURLUK;2022-09-03 08:11:31.9926818
1645;36;SUSUZ;2022-09-03 08:10:07.8992004
1646;58;SUŞEHRİ;2022-09-03 08:12:32.9323953
1647;61;SÜRMENE;2022-09-03 08:09:20.0588720
1648;32;SÜTÇÜLER;2022-09-03 08:09:49.4895026
1649;18;ŞABANÖZÜ;2022-09-03 08:09:17.6856689
1650;58;ŞARKIŞLA;2022-09-03 08:09:22.1395389
1651;32;ŞARKİKARAAĞAÇ;2022-09-03 08:11:45.1838952
1652;59;ŞARKÖY;2022-09-03 08:11:23.9255342
1653;8;ŞAVŞAT;2022-09-03 08:10:14.4387222
1654;28;ŞEBİNKARAHİSAR;2022-09-03 08:12:23.7055372
1655;66;ŞEFAATLİ;2022-09-03 08:12:29.4855228
1656;30;ŞEMDİNLİ;2022-09-03 08:09:59.6268752
1657;25;ŞENKAYA;2022-09-03 08:10:13.0663166
1658;6;ŞEREFLİKOÇHİSAR;2022-09-03 08:13:01.8053493
1659;34;ŞİLE;2022-09-03 08:10:56.9631260
1660;29;ŞİRAN;2022-09-03 08:10:17.3122435
1661;73;MERKEZ;2022-09-03 08:12:23.1794967
1662;56;ŞİRVAN;2022-09-03 08:10:14.8026639
1663;34;ŞİŞLİ;2022-09-03 08:11:40.0675101
1664;3;ŞUHUT;2022-09-03 08:10:38.0548099
1665;33;TARSUS;2022-09-03 08:12:20.6826530
1666;37;TAŞKÖPRÜ;2022-09-03 08:12:59.6774798
1667;4;TAŞLIÇAY;2022-09-03 08:10:26.4632891
1668;5;TAŞOVA;2022-09-03 08:12:58.7848422
1669;13;TATVAN;2022-09-03 08:13:05.2714068
1670;20;TAVAS;2022-09-03 08:10:03.5611570
1671;43;TAVŞANLI;2022-09-03 08:11:01.9208212
1672;15;TEFENNİ;2022-09-03 08:11:11.2266815
1674;25;TEKMAN;2022-09-03 08:09:20.3201784
1675;24;TERCAN;2022-09-03 08:10:21.5472561
1676;55;TERME;2022-09-03 08:09:14.4675582
1677;35;TİRE;2022-09-03 08:12:35.8819812
1678;28;TİREBOLU;2022-09-03 08:09:44.0800323
1679;60;MERKEZ;2022-09-03 08:11:02.3239651
1680;38;TOMARZA;2022-09-03 08:12:43.7558506
1681;61;TONYA;2022-09-03 08:12:54.8506840
1682;35;TORBALI;2022-09-03 08:09:50.1084370
1683;25;TORTUM;2022-09-03 08:10:54.6347232
1684;29;TORUL;2022-09-03 08:09:17.5153818
1685;37;TOSYA;2022-09-03 08:10:35.2126607
1687;1;TUFANBEYLİ;2022-09-03 08:12:07.9596973
1688;62;MERKEZ;2022-09-03 08:09:55.5879389
1689;45;TURGUTLU;2022-09-03 08:09:58.8879162
1690;60;TURHAL;2022-09-03 08:09:35.9358789
1691;4;TUTAK;2022-09-03 08:11:18.7743881
1692;76;TUZLUCA;2022-09-03 08:11:11.0051654
1693;57;TÜRKELİ;2022-09-03 08:11:53.5224584
1694;46;TÜRKOĞLU;2022-09-03 08:09:57.5503835
1695;48;ULA;2022-09-03 08:11:28.7957760
1696;52;ULUBEY;2022-09-03 08:12:57.9925059
1697;64;ULUBEY;2022-09-03 08:11:42.9070074
1698;73;ULUDERE;2022-09-03 08:09:31.2867690
1699;32;ULUBORLU;2022-09-03 08:09:40.0296840
1700;51;ULUKIŞLA;2022-09-03 08:09:41.9205369
1701;74;ULUS;2022-09-03 08:11:40.5892952
1703;35;URLA;2022-09-03 08:12:11.7055128
1704;64;MERKEZ;2022-09-03 08:10:19.6414421
1705;22;UZUNKÖPRÜ;2022-09-03 08:09:17.7644484
1706;52;ÜNYE;2022-09-03 08:12:31.1348781
1707;50;ÜRGÜP;2022-09-03 08:11:42.4814601
1708;34;ÜSKÜDAR;2022-09-03 08:09:32.4569276
1709;61;VAKFIKEBİR;2022-09-03 08:11:44.9713038
1711;49;VARTO;2022-09-03 08:10:44.2719657
1712;55;VEZİRKÖPRÜ;2022-09-03 08:09:55.7858098
1713;63;VİRANŞEHİR;2022-09-03 08:10:55.5782640
1714;39;VİZE;2022-09-03 08:09:16.1800918
1715;38;YAHYALI;2022-09-03 08:11:10.4017941
1716;77;MERKEZ;2022-09-03 08:10:15.7656935
1717;32;YALVAÇ;2022-09-03 08:10:57.8572927
1718;18;YAPRAKLI;2022-09-03 08:11:51.9738819
1719;48;YATAĞAN;2022-09-03 08:10:21.0400373
1720;27;YAVUZELİ;2022-09-03 08:12:14.8627983
1721;31;YAYLADAĞI;2022-09-03 08:10:20.3230243
1722;17;YENİCE;2022-09-03 08:09:15.8319337
1723;6;YENİMAHALLE;2022-09-03 08:11:47.6618343
1724;9;YENİPAZAR;2022-09-03 08:10:50.6720134
1725;16;YENİŞEHİR;2022-09-03 08:10:30.9537039
1726;66;YERKÖY;2022-09-03 08:11:46.4824436
1727;38;YEŞİLHİSAR;2022-09-03 08:09:18.8566890
1728;15;YEŞİLOVA;2022-09-03 08:10:45.3623243
1729;44;YEŞİLYURT;2022-09-03 08:13:08.9712984
1730;81;YIĞILCA;2022-09-03 08:11:59.6042596
1731;58;YILDIZELİ;2022-09-03 08:09:34.4305268
1732;61;YOMRA;2022-09-03 08:09:43.8018213
1733;66;MERKEZ;2022-09-03 08:12:02.6083265
1734;1;YUMURTALIK;2022-09-03 08:11:29.6415926
1735;42;YUNAK;2022-09-03 08:10:21.1940124
1736;8;YUSUFELİ;2022-09-03 08:11:09.9920996
1737;30;YÜKSEKOVA;2022-09-03 08:10:28.1055460
1738;58;ZARA;2022-09-03 08:11:34.8033173
1739;34;ZEYTİNBURNU;2022-09-03 08:12:26.9994845
1740;60;ZİLE;2022-09-03 08:09:34.6909946
1741;67;MERKEZ;2022-09-03 08:12:55.9031796
1742;48;DALAMAN;2022-09-03 08:10:18.8090110
1743;80;DÜZİÇİ;2022-09-03 08:10:28.2962955
1744;6;GÖLBAŞI;2022-09-03 08:09:34.1043929
1745;6;KEÇİÖREN;2022-09-03 08:10:05.1620872
1746;6;MAMAK;2022-09-03 08:10:39.6602714
1747;6;SİNCAN;2022-09-03 08:11:46.8818233
1748;1;YÜREĞİR;2022-09-03 08:12:59.3067285
1749;50;ACIGÖL;2022-09-03 08:11:02.0978089
1750;12;ADAKLI;2022-09-03 08:09:48.0562366
1751;45;AHMETLİ;2022-09-03 08:10:19.1136692
1752;38;AKKIŞLA;2022-09-03 08:12:35.5936572
1753;42;AKÖREN;2022-09-03 08:10:33.9753653
1754;40;AKPINAR;2022-09-03 08:13:13.6936948
1755;32;AKSU;2022-09-03 08:11:25.6613535
1756;36;AKYAKA;2022-09-03 08:09:42.0583472
1757;1;ALADAĞ;2022-09-03 08:10:15.3076645
1758;67;ALAPLI;2022-09-03 08:10:18.0840176
1759;26;ALPU;2022-09-03 08:09:14.5476936
1760;42;ALTINEKİN;2022-09-03 08:10:36.1361255
1761;74;AMASRA;2022-09-03 08:11:54.8504722
1762;23;ARICAK;2022-09-03 08:10:00.2941087
1763;55;ASARCIK;2022-09-03 08:10:24.1346222
1764;43;ASLANAPA;2022-09-03 08:10:14.9570512
1765;18;ATKARACALAR;2022-09-03 08:09:51.8347480
1766;33;AYDINCIK;2022-09-03 08:11:16.8408137
1767;69;AYDINTEPE;2022-09-03 08:09:36.3802786
1768;70;AYRANCI;2022-09-03 08:11:36.6631063
1769;20;BABADAĞ;2022-09-03 08:11:49.1356341
1770;65;BAHÇESARAY;2022-09-03 08:11:43.9667147
1771;3;BAŞMAKÇI;2022-09-03 08:11:38.3878205
1772;44;BATTALGAZİ;2022-09-03 08:11:56.4005073
1773;3;BAYAT;2022-09-03 08:10:22.1695365
1774;20;BEKİLLİ;2022-09-03 08:11:09.3943731
1775;61;BEŞİKDÜZÜ;2022-09-03 08:12:15.7942567
1776;35;BEYDAĞ;2022-09-03 08:09:20.6486316
1777;26;BEYLİKOVA;2022-09-03 08:09:49.1271211
1778;19;BOĞAZKALE;2022-09-03 08:09:53.8162568
1779;33;BOZYAZI;2022-09-03 08:09:38.3617606
1780;35;BUCA;2022-09-03 08:13:05.8293188
1781;9;BUHARKENT;2022-09-03 08:10:09.7232485
1782;34;BÜYÜKÇEKMECE;2022-09-03 08:12:32.6479464
1783;16;BÜYÜKORHAN;2022-09-03 08:13:03.2260066
1784;81;CUMAYERİ;2022-09-03 08:12:02.8428837
1785;46;ÇAĞLAYANCERİT;2022-09-03 08:12:13.9387550
1786;65;ÇALDIRAN;2022-09-03 08:12:37.1593142
1787;47;DARGEÇİT;2022-09-03 08:12:02.1600832
1788;69;DEMİRÖZÜ;2022-09-03 08:10:05.0454373
1789;42;DEREBUCAK;2022-09-03 08:10:52.6853578
1790;43;DUMLUPINAR;2022-09-03 08:12:47.1883201
1791;21;EĞİL;2022-09-03 08:09:37.1324080
1792;31;ERZİN;2022-09-03 08:12:09.7243602
1793;45;GÖLMARMARA;2022-09-03 08:09:18.5783502
1794;81;GÖLYAKA;2022-09-03 08:12:32.4137517
1795;52;GÜLYALI;2022-09-03 08:10:05.2936521
1796;53;GÜNEYSU;2022-09-03 08:10:26.2990945
1797;52;GÜRGENTEPE;2022-09-03 08:12:35.3560513
1798;13;GÜROYMAK;2022-09-03 08:09:55.9199785
1799;16;HARMANCIK;2022-09-03 08:11:19.4259745
1800;63;HARRAN;2022-09-03 08:09:42.2222635
1801;49;HASKÖY;2022-09-03 08:10:06.9187270
1802;43;HİSARCIK;2022-09-03 08:10:12.3471326
1803;20;HONAZ;2022-09-03 08:10:55.1845917
1804;42;HÜYÜK;2022-09-03 08:11:24.1183273
1805;37;İHSANGAZİ;2022-09-03 08:10:05.4799319
1806;1;İMAMOĞLU;2022-09-03 08:12:39.4792180
1807;9;İNCİRLİOVA;2022-09-03 08:10:33.0417976
1808;26;İNÖNÜ;2022-09-03 08:12:56.4029429
1809;3;İSCEHİSAR;2022-09-03 08:09:32.3707617
1810;34;KAĞITHANE;2022-09-03 08:11:16.4657095
1811;7;DEMRE;2022-09-03 08:11:51.0806521
1812;25;KARAÇOBAN;2022-09-03 08:09:22.0562936
1813;15;KARAMANLI;2022-09-03 08:10:16.9590398
1814;42;KARATAY;2022-09-03 08:12:52.2362537
1815;6;KAHRAMANKAZAN;2022-09-03 08:11:15.9191083
1816;15;KEMER;2022-09-03 08:09:36.2078266
1817;18;KIZILIRMAK;2022-09-03 08:11:46.2717531
1818;54;KOCAALİ;2022-09-03 08:09:21.8669421
1819;35;KONAK;2022-09-03 08:10:20.1665441
1820;23;KOVANCILAR;2022-09-03 08:10:23.5983957
1821;41;KÖRFEZ;2022-09-03 08:12:21.3893710
1822;29;KÖSE;2022-09-03 08:09:32.1847866
1823;34;KÜÇÜKÇEKMECE;2022-09-03 08:10:24.4646287
1824;10;MARMARA;2022-09-03 08:11:18.3747397
1825;59;MARMARAEREĞLİSİ;2022-09-03 08:13:18.0514566
1826;35;MENDERES;2022-09-03 08:09:16.2560566
1827;42;MERAM;2022-09-03 08:10:42.9893388
1828;8;MURGUL;2022-09-03 08:12:22.1281792
1829;16;NİLÜFER;2022-09-03 08:10:42.1929924
1830;55;19 MAYIS;2022-09-03 08:10:21.3412165
1831;48;ORTACA;2022-09-03 08:12:11.9281338
1832;16;OSMANGAZİ;2022-09-03 08:10:25.5407776
1833;54;PAMUKOVA;2022-09-03 08:09:49.9857238
1834;60;PAZAR;2022-09-03 08:11:50.8548966
1835;34;PENDİK;2022-09-03 08:12:25.2095042
1836;37;PINARBAŞI;2022-09-03 08:10:17.5183942
1837;28;PİRAZİZ;2022-09-03 08:09:49.8684703
1838;55;SALIPAZARI;2022-09-03 08:12:01.1578536
1839;42;SELÇUKLU;2022-09-03 08:12:14.4051061
1840;20;SERİNHİSAR;2022-09-03 08:11:46.6925861
1841;27;ŞAHİNBEY;2022-09-03 08:12:06.2397204
1842;61;ŞALPAZARI;2022-09-03 08:12:40.2686655
1843;43;ŞAPHANE;2022-09-03 08:10:13.2167531
1844;27;ŞEHİTKAMİL;2022-09-03 08:09:33.9119897
1845;37;ŞENPAZAR;2022-09-03 08:12:41.9174783
1846;38;TALAS;2022-09-03 08:10:48.0522683
1847;54;TARAKLI;2022-09-03 08:12:50.5622074
1848;42;TAŞKENT;2022-09-03 08:09:22.9748184
1849;55;TEKKEKÖY;2022-09-03 08:12:44.0086461
1850;19;UĞURLUDAĞ;2022-09-03 08:12:56.1558989
1851;25;UZUNDERE;2022-09-03 08:09:19.0858456
1852;34;ÜMRANİYE;2022-09-03 08:12:58.4803042
1853;24;ÜZÜMLÜ;2022-09-03 08:10:38.2168206
1854;28;YAĞLIDERE;2022-09-03 08:09:34.9096584
1855;12;YAYLADERE;2022-09-03 08:09:39.5646623
1856;78;YENİCE;2022-09-03 08:11:23.5357975
1857;11;YENİPAZAR;2022-09-03 08:09:39.0412034
1858;60;YEŞİLYURT;2022-09-03 08:10:34.8516724
1859;16;YILDIRIM;2022-09-03 08:10:19.2616638
1860;68;AĞAÇÖREN;2022-09-03 08:11:53.9620206
1861;68;GÜZELYURT;2022-09-03 08:10:57.6523488
1862;70;KAZIMKARABEKİR;2022-09-03 08:10:47.7253289
1863;38;KOCASİNAN;2022-09-03 08:10:13.9330469
1864;38;MELİKGAZİ;2022-09-03 08:12:27.9631151
1865;25;PAZARYOLU;2022-09-03 08:10:30.3207915
1866;68;SARIYAHŞİ;2022-09-03 08:11:45.3943830
1867;37;AĞLI;2022-09-03 08:10:10.1352426
1868;42;AHIRLI;2022-09-03 08:12:03.8539465
1869;40;AKÇAKENT;2022-09-03 08:09:21.5704218
1870;58;AKINCILAR;2022-09-03 08:10:42.4961218
1871;20;PAMUKKALE;2022-09-03 08:11:13.4633203
1872;6;AKYURT;2022-09-03 08:11:49.5721623
1873;23;ALACAKAYA;2022-09-03 08:10:12.9112133
1874;15;ALTINYAYLA;2022-09-03 08:11:15.7310543
1875;58;ALTINYAYLA;2022-09-03 08:09:21.4931178
1876;51;ALTUNHİSAR;2022-09-03 08:10:39.8209004
1877;66;AYDINCIK;2022-09-03 08:12:31.3775425
1878;56;TİLLO;2022-09-03 08:12:21.8583517
1879;55;AYVACIK;2022-09-03 08:09:21.7202894
1880;71;BAHŞILI;2022-09-03 08:10:33.6399658
1881;20;BAKLAN;2022-09-03 08:12:00.3360285
1882;71;BALIŞEYH;2022-09-03 08:12:53.7878837
1883;60;BAŞÇİFTLİK;2022-09-03 08:10:49.7729650
1884;70;BAŞYAYLA;2022-09-03 08:10:26.1438086
1885;18;BAYRAMÖREN;2022-09-03 08:09:33.0116230
1886;34;BAYRAMPAŞA;2022-09-03 08:09:35.7930818
1887;31;BELEN;2022-09-03 08:09:56.1726902
1888;20;BEYAĞAÇ;2022-09-03 08:09:39.9241282
1889;20;BOZKURT;2022-09-03 08:10:57.4860227
1890;40;BOZTEPE;2022-09-03 08:11:48.7209007
1891;52;ÇAMAŞ;2022-09-03 08:09:29.3467476
1892;33;ÇAMLIYAYLA;2022-09-03 08:12:04.0893685
1893;28;ÇAMOLUK;2022-09-03 08:09:35.6068497
1894;28;ÇANAKÇI;2022-09-03 08:13:12.0595968
1895;66;ÇANDIR;2022-09-03 08:10:14.6091015
1896;61;ÇARŞIBAŞI;2022-09-03 08:09:29.1769285
1897;52;ÇATALPINAR;2022-09-03 08:12:10.7293317
1898;43;ÇAVDARHİSAR;2022-09-03 08:12:08.4119529
1899;15;ÇAVDIR;2022-09-03 08:10:16.8011532
1900;52;ÇAYBAŞI;2022-09-03 08:09:18.9326476
1901;71;ÇELEBİ;2022-09-03 08:10:31.4752846
1902;42;ÇELTİK;2022-09-03 08:13:17.2294337
1903;15;ÇELTİKÇİ;2022-09-03 08:10:45.0305034
1904;51;ÇİFTLİK;2022-09-03 08:09:29.0845399
1905;81;ÇİLİMLİ;2022-09-03 08:11:05.5868124
1906;3;ÇOBANLAR;2022-09-03 08:10:57.1368173
1907;42;DERBENT;2022-09-03 08:12:08.1797256
1908;53;DEREPAZARI;2022-09-03 08:12:26.7672569
1909;61;DERNEKPAZARI;2022-09-03 08:11:14.0478060
1910;57;DİKMEN;2022-09-03 08:10:41.8601568
1911;19;DODURGA;2022-09-03 08:11:31.7816195
1912;28;DOĞANKENT;2022-09-03 08:09:34.5374671
1913;58;DOĞANŞAR;2022-09-03 08:10:29.2612382
1914;44;DOĞANYOL;2022-09-03 08:11:18.9749128
1915;37;DOĞANYURT;2022-09-03 08:10:07.1065887
1916;14;DÖRTDİVAN;2022-09-03 08:10:15.1483232
1917;61;DÜZKÖY;2022-09-03 08:10:38.5460185
1918;65;EDREMİT;2022-09-03 08:11:26.4865280
1919;46;EKİNÖZÜ;2022-09-03 08:12:42.6935396
1920;42;EMİRGAZİ;2022-09-03 08:10:19.9687076
1921;68;ESKİL;2022-09-03 08:10:16.4927230
1922;6;ETİMESGUT;2022-09-03 08:09:51.3072763
1923;3;EVCİLER;2022-09-03 08:09:32.8299897
1924;6;EVREN;2022-09-03 08:11:59.3895359
1925;54;FERİZLİ;2022-09-03 08:12:02.3816746
1926;67;GÖKÇEBEY;2022-09-03 08:12:09.3107401
1927;58;GÖLOVA;2022-09-03 08:09:37.2330910
1928;10;GÖMEÇ;2022-09-03 08:09:48.1913487
1929;32;GÖNEN;2022-09-03 08:10:39.4883645
1930;28;GÜCE;2022-09-03 08:10:17.7198084
1931;73;GÜÇLÜKONAK;2022-09-03 08:09:49.6148071
1932;68;GÜLAĞAÇ;2022-09-03 08:12:06.9253869
1933;42;GÜNEYSINIR;2022-09-03 08:11:00.0512660
1934;26;GÜNYÜZÜ;2022-09-03 08:10:35.0047493
1935;16;GÜRSU;2022-09-03 08:10:19.4102600
1936;38;HACILAR;2022-09-03 08:11:37.9935838
1937;42;HALKAPINAR;2022-09-03 08:09:53.6958171
1938;5;HAMAMÖZÜ;2022-09-03 08:13:08.3877672
1939;26;HAN;2022-09-03 08:10:44.0565492
1940;37;HANÖNÜ;2022-09-03 08:10:45.7450958
1941;72;HASANKEYF;2022-09-03 08:11:03.2979708
1942;61;HAYRAT;2022-09-03 08:09:44.3429676
1943;53;HEMŞİN;2022-09-03 08:09:17.4250681
1944;3;HOCALAR;2022-09-03 08:10:58.9456791
1945;25;AZİZİYE;2022-09-03 08:11:07.8670937
1946;7;İBRADI;2022-09-03 08:09:39.8173974
1947;52;İKİZCE;2022-09-03 08:10:30.4738084
1948;11;İNHİSAR;2022-09-03 08:12:36.1354192
1949;53;İYİDERE;2022-09-03 08:11:37.5878184
1950;52;KABADÜZ;2022-09-03 08:11:33.0854529
1951;52;KABATAŞ;2022-09-03 08:09:38.0277299
1952;66;KADIŞEHRİ;2022-09-03 08:10:43.3210690
1953;44;KALE;2022-09-03 08:09:19.1586079
1954;71;KARAKEÇİLİ;2022-09-03 08:11:45.6038603
1955;54;KARAPÜRÇEK;2022-09-03 08:09:20.3986786
1956;27;KARKAMIŞ;2022-09-03 08:11:51.7683340
1957;9;KARPUZLU;2022-09-03 08:12:40.5160719
1958;48;KAVAKLIDERE;2022-09-03 08:12:43.2423311
1959;7;KEMER;2022-09-03 08:09:56.0491692
1960;16;KESTEL;2022-09-03 08:10:47.5613217
1961;3;KIZILÖREN;2022-09-03 08:12:46.9371529
1962;21;KOCAKÖY;2022-09-03 08:11:38.1887869
1963;18;KORGUN;2022-09-03 08:13:09.4957116
1964;49;KORKUT;2022-09-03 08:09:51.0769109
1965;45;KÖPRÜBAŞI;2022-09-03 08:09:48.3127198
1966;61;KÖPRÜBAŞI;2022-09-03 08:09:30.8316533
1967;25;KÖPRÜKÖY;2022-09-03 08:10:58.2125286
1968;9;KÖŞK;2022-09-03 08:09:47.3951392
1969;44;KULUNCAK;2022-09-03 08:09:25.4790129
1970;31;KUMLU;2022-09-03 08:11:54.6344716
1971;29;KÜRTÜN;2022-09-03 08:09:23.0631202
1972;19;LAÇİN;2022-09-03 08:11:35.4472361
1973;26;MİHALGAZİ;2022-09-03 08:11:16.2987657
1974;27;NURDAĞI;2022-09-03 08:12:21.1583186
1975;46;NURHAK;2022-09-03 08:10:40.7556264
1976;19;OĞUZLAR;2022-09-03 08:11:50.6336490
1977;24;OTLUKBELİ;2022-09-03 08:12:09.9413612
1978;38;ÖZVATAN;2022-09-03 08:10:32.5622495
1979;43;PAZARLAR;2022-09-03 08:10:29.1116946
1980;65;SARAY;2022-09-03 08:13:15.6083145
1981;57;SARAYDÜZÜ;2022-09-03 08:11:29.8430624
1982;66;SARAYKENT;2022-09-03 08:09:27.9986515
1983;70;SARIVELİLER;2022-09-03 08:11:44.1729515
1984;37;SEYDİLER;2022-09-03 08:10:51.5916033
1985;2;SİNCİK;2022-09-03 08:10:07.3086458
1986;54;SÖĞÜTLÜ;2022-09-03 08:10:01.8827576
1987;60;SULUSARAY;2022-09-03 08:12:00.1067570
1988;22;SÜLOĞLU;2022-09-03 08:09:41.1810314
1989;2;TUT;2022-09-03 08:11:28.9872957
1990;42;TUZLUKÇU;2022-09-03 08:09:29.2627717
1991;58;ULAŞ;2022-09-03 08:12:19.1269871
1992;71;YAHŞİHAN;2022-09-03 08:09:19.9714234
1993;55;YAKAKENT;2022-09-03 08:12:26.5348037
1994;42;YALIHÜYÜK;2022-09-03 08:10:59.7042166
1995;44;YAZIHAN;2022-09-03 08:09:45.8479048
1996;12;YEDİSU;2022-09-03 08:11:56.1302806
1997;14;YENİÇAĞA;2022-09-03 08:12:03.3245962
1998;66;YENİFAKILI;2022-09-03 08:09:52.7755339
2000;9;DİDİM;2022-09-03 08:12:05.7745563
2001;32;YENİŞARBADEMLİ;2022-09-03 08:10:28.4680471
2002;47;YEŞİLLİ;2022-09-03 08:09:35.7033356
2003;34;AVCILAR;2022-09-03 08:12:46.1447429
2004;34;BAĞCILAR;2022-09-03 08:10:55.3565282
2005;34;BAHÇELİEVLER;2022-09-03 08:12:03.0695392
2006;35;BALÇOVA;2022-09-03 08:09:37.3323327
2007;35;ÇİĞLİ;2022-09-03 08:10:45.1965798
2008;75;DAMAL;2022-09-03 08:10:07.4408913
2009;35;GAZİEMİR;2022-09-03 08:09:36.2949560
2010;34;GÜNGÖREN;2022-09-03 08:09:53.3928404
2011;76;KARAKOYUNLU;2022-09-03 08:11:56.6183452
2012;34;MALTEPE;2022-09-03 08:09:52.9129286
2013;35;NARLIDERE;2022-09-03 08:11:37.7910325
2014;34;SULTANBEYLİ;2022-09-03 08:12:00.5635440
2015;34;TUZLA;2022-09-03 08:10:09.3252454
2016;34;ESENLER;2022-09-03 08:12:20.1726604
2017;81;GÜMÜŞOVA;2022-09-03 08:09:29.7332412
2018;35;GÜZELBAHÇE;2022-09-03 08:11:56.8345142
2019;77;ALTINOVA;2022-09-03 08:13:01.2894128
2020;77;ARMUTLU;2022-09-03 08:11:43.7561974
2021;77;ÇINARCIK;2022-09-03 08:12:37.6584143
2022;77;ÇİFTLİKKÖY;2022-09-03 08:10:06.0755356
2023;79;ELBEYLİ;2022-09-03 08:13:15.8715795
2024;79;MUSABEYLİ;2022-09-03 08:12:34.0341858
2025;79;POLATELİ;2022-09-03 08:11:20.1880731
2026;77;TERMAL;2022-09-03 08:10:42.8231435
2027;80;HASANBEYLİ;2022-09-03 08:11:31.2530958
2028;80;SUMBAS;2022-09-03 08:11:24.8914479
2029;80;TOPRAKKALE;2022-09-03 08:11:55.0674274
2030;41;DERİNCE;2022-09-03 08:09:57.3128694
2031;81;KAYNAŞLI;2022-09-03 08:11:16.1123566
2032;1;SARIÇAM;2022-09-03 08:10:01.4892702
2033;1;ÇUKUROVA;2022-09-03 08:11:01.4450766
2034;6;PURSAKLAR;2022-09-03 08:11:23.7388956
2035;7;AKSU;2022-09-03 08:12:17.8219067
2036;7;DÖŞEMEALTI;2022-09-03 08:11:04.8269863
2037;7;KEPEZ;2022-09-03 08:12:09.5152203
2038;7;KONYAALTI;2022-09-03 08:10:00.9945077
2039;7;MURATPAŞA;2022-09-03 08:10:32.8754529
2040;21;BAĞLAR;2022-09-03 08:10:42.3347173
2041;21;KAYAPINAR;2022-09-03 08:12:34.2689458
2042;21;SUR;2022-09-03 08:09:20.4752091
2043;21;YENİŞEHİR;2022-09-03 08:10:33.4800086
2044;25;PALANDÖKEN;2022-09-03 08:10:06.2121089
2045;25;YAKUTİYE;2022-09-03 08:12:18.6589245
2046;26;ODUNPAZARI;2022-09-03 08:09:32.7404074
2047;26;TEPEBAŞI;2022-09-03 08:09:51.5875368
2048;34;ARNAVUTKÖY;2022-09-03 08:09:28.9936762
2049;34;ATAŞEHİR;2022-09-03 08:12:05.5721167
2050;34;BAŞAKŞEHİR;2022-09-03 08:10:01.1238480
2051;34;BEYLİKDÜZÜ;2022-09-03 08:10:02.8484736
2052;34;ÇEKMEKÖY;2022-09-03 08:10:23.4028942
2053;34;ESENYURT;2022-09-03 08:12:23.4204945
2054;34;SANCAKTEPE;2022-09-03 08:13:15.3508075
2055;34;SULTANGAZİ;2022-09-03 08:09:40.9602492
